transaction_id,transaction_amount_usd,transaction_hour,distance_from_home_miles,is_foreign_transaction,transactions_last_24h,merchant_risk_score,fraud
T03865,35.4,1,27,0,0,14.5,Not Fraud
T00523,658.8,4,26.9,0,1,51.1,Not Fraud
T04982,20.06,11,7.1,0,1,35,Not Fraud
T00597,336.97,20,25.3,0,2,29.9,Not Fraud
T00851,19.85,4,39.6,0,4,30.5,Not Fraud
T01688,10.79,2,26.2,0,4,13.4,Not Fraud
T02970,5.82,7,8.1,0,0,21.9,Not Fraud
T03002,23.52,2,4.9,1,4,24.1,Fraud
T01049,25.98,18,20.1,0,0,9.9,Not Fraud
T03330,83.32,9,36.3,0,3,25.5,Not Fraud
T02562,4.86,19,2.3,0,3,51.9,Not Fraud
T03344,7.12,15,12.8,0,2,25.8,Not Fraud
T03942,180.05,13,2.4,0,0,59.1,Not Fraud
T00965,34.14,23,1.3,1,4,47.4,Not Fraud
T01555,38.41,6,5.1,0,2,21.6,Not Fraud
T01421,152.73,21,236.5,0,0,32.3,Fraud
T01268,38.08,18,4.8,0,3,5.9,Not Fraud
T03903,12.31,14,30.6,0,2,29.7,Not Fraud
T02194,25.03,1,3.7,0,3,43.8,Not Fraud
T00618,260.08,12,2.1,0,3,53.2,Not Fraud
T00970,90.91,3,38.5,0,3,15.5,Not Fraud
T03201,35.39,5,5.5,1,2,20.9,Not Fraud
T00985,12.73,18,4.1,0,2,29.3,Not Fraud
T02644,22.37,12,35.1,0,1,35.1,Not Fraud
T02559,41.81,6,15.7,0,3,40.9,Not Fraud
T03172,46.17,21,21.4,0,3,23.4,Not Fraud
T01401,375.36,23,16.4,0,0,16.5,Fraud
T00712,4.59,16,7.9,0,3,26.8,Not Fraud
T04251,110.09,21,8.1,0,2,47.8,Not Fraud
T01636,32.07,12,10.5,1,7,59.7,Not Fraud
T03026,87.54,3,7.2,0,3,13.9,Not Fraud
T03015,26.93,17,8,0,2,31.4,Not Fraud
T03076,96.28,20,4.3,0,2,40.4,Not Fraud
T02773,35.13,19,118.3,0,2,2.7,Not Fraud
T00231,51.41,17,13.5,0,1,22.6,Not Fraud
T00966,11.72,13,31.3,0,1,40.8,Not Fraud
T03273,266.39,15,1.6,0,1,45.1,Not Fraud
T01174,30.92,16,6.6,0,0,5.2,Not Fraud
T02819,16.26,21,184.2,0,2,33,Fraud
T03246,12.49,20,59.5,0,2,9.8,Not Fraud
T04701,219.22,9,12,0,2,13.6,Not Fraud
T02519,91.05,16,8.7,0,2,22.7,Not Fraud
T01926,7.92,3,5.7,0,2,70,Fraud
T01385,137.24,10,19,0,1,20.7,Not Fraud
T02333,2.44,7,6.5,0,3,32.1,Not Fraud
T01454,14.63,3,9.7,0,3,23,Not Fraud
T02901,29.75,21,6.3,0,3,25.4,Not Fraud
T02137,134.84,11,5.4,0,0,10.4,Not Fraud
T00850,26.12,10,14.4,0,5,6.8,Not Fraud
T02226,104.21,1,116.4,0,2,10.8,Not Fraud
T03459,10.79,14,34.2,0,3,24.1,Not Fraud
T04039,19.06,13,13.3,0,1,27.9,Not Fraud
T04220,9.47,22,3.3,0,4,40.6,Not Fraud
T03308,18.9,13,13.3,0,1,10.4,Not Fraud
T02096,167.14,9,39.5,0,1,30,Not Fraud
T04447,29.33,11,15.9,0,1,32,Not Fraud
T04889,89.77,7,23.6,0,2,43.5,Not Fraud
T00238,23.24,23,3.6,0,1,33.6,Not Fraud
T01218,19.46,4,76.3,0,2,35.7,Not Fraud
T03214,13.53,7,0.6,0,5,35.2,Not Fraud
T01293,43.63,10,7.8,0,2,32.1,Not Fraud
T03197,39.69,11,7.9,0,1,9.4,Not Fraud
T02585,17.76,13,1.8,0,4,21.4,Not Fraud
T04721,24.39,21,44.6,0,1,19.6,Not Fraud
T02369,19.75,14,2.7,0,1,38.2,Not Fraud
T03954,26.25,3,11.2,0,2,8.1,Not Fraud
T01142,74.17,6,6,1,6,21.7,Not Fraud
T01343,22.34,5,92.1,0,2,13,Fraud
T03789,80.28,22,12.1,0,2,24.9,Not Fraud
T02239,34.74,15,12.7,0,1,30.3,Not Fraud
T01516,98.91,9,1.9,0,3,4,Not Fraud
T04136,10.64,13,2.2,0,1,49.6,Not Fraud
T00416,78.23,21,16.3,0,3,8.2,Not Fraud
T04079,4.75,9,51.1,0,5,16.6,Fraud
T02155,51.45,2,14.8,0,3,53.4,Not Fraud
T03024,18.39,1,23.6,0,2,54.2,Not Fraud
T02450,167.01,12,9.4,0,2,29.2,Not Fraud
T03352,18.85,5,1.8,0,1,21.2,Fraud
T00617,98.19,20,55.8,0,5,38.8,Fraud
T00768,54.68,21,1.2,0,6,35.7,Fraud
T01780,85.3,10,26.4,0,7,8.4,Not Fraud
T04124,45.96,6,4.6,0,1,31.4,Not Fraud
T01821,125.18,23,7.6,0,5,17.8,Not Fraud
T04159,95.89,19,4.9,1,4,3.9,Not Fraud
T00867,45.6,5,1.7,0,1,47.6,Not Fraud
T04742,79.95,17,3,0,3,21.8,Not Fraud
T00233,24.65,7,89.3,0,0,28.3,Not Fraud
T03438,45.22,8,5.8,0,0,11.6,Not Fraud
T01468,106.91,2,5.2,1,4,31.4,Fraud
T01214,833.22,7,68.5,0,2,7,Not Fraud
T00713,24.28,1,23.5,0,4,17.2,Not Fraud
T04448,172.7,19,20.2,0,2,28.3,Not Fraud
T00883,16.58,23,6.5,0,3,6.9,Not Fraud
T04186,15.21,13,29.1,0,3,11.1,Not Fraud
T03241,65.27,17,8.7,0,2,11.4,Not Fraud
T00136,53.26,0,17,0,4,22.3,Not Fraud
T01465,7.94,10,656.6,0,5,19.5,Fraud
T00742,7.4,4,42.5,0,2,18.1,Not Fraud
T02745,24.13,15,28.1,0,0,34.4,Not Fraud
T01333,60.76,17,0.7,0,0,14.4,Not Fraud
T00553,199.24,17,5.6,0,1,34.6,Not Fraud
T04098,68.5,4,7.3,0,3,10.5,Not Fraud
T01470,19.49,8,171.3,0,2,15.3,Not Fraud
T04828,165.28,17,20.9,0,2,65.1,Fraud
T01717,40.29,21,14.7,0,2,9.7,Not Fraud
T04734,8.52,11,10.3,0,1,41.3,Not Fraud
T02116,109.22,11,12.4,0,3,17.4,Not Fraud
T00056,11.37,6,1.3,0,2,40.2,Not Fraud
T04010,39.49,13,2.1,0,4,25.6,Not Fraud
T03028,50.34,1,25.2,0,2,50.1,Fraud
T00316,10.29,7,4,0,1,37.4,Not Fraud
T04804,60.77,16,5.6,0,1,19,Not Fraud
T02164,74.7,13,24.5,0,0,13.5,Not Fraud
T02652,16.96,15,8,0,3,7.6,Not Fraud
T00726,2.5,14,184.2,0,2,50.9,Fraud
T02379,5.04,13,6.1,1,4,31.2,Not Fraud
T04366,33.1,5,11.9,1,1,40.5,Not Fraud
T01417,8.52,12,191.3,0,4,54.5,Fraud
T04882,34.12,1,3.6,0,1,49.5,Fraud
T01914,158.11,23,1.9,0,2,9.6,Not Fraud
T02404,17.42,8,11.5,0,0,14.3,Not Fraud
T01140,69.59,4,10.3,0,3,7,Not Fraud
T01289,58.2,15,14.6,0,2,15.4,Not Fraud
T01663,12.52,0,13.4,0,1,17.8,Not Fraud
T01044,130.81,13,42.6,0,3,11.4,Not Fraud
T03944,405.19,6,5.2,0,0,25.2,Not Fraud
T01538,5.77,12,6.2,0,1,23.7,Not Fraud
T04750,102.89,5,36.8,0,1,40.2,Not Fraud
T03874,55.72,0,0.7,0,1,50.9,Not Fraud
T02426,56.15,1,187.8,0,3,36.8,Fraud
T01944,26.2,2,17.6,0,4,9.3,Fraud
T04925,44.02,5,73.9,0,3,21.9,Not Fraud
T00607,39.71,20,0.3,0,0,21.7,Not Fraud
T03922,50.86,20,6,0,2,18.7,Not Fraud
T03157,175.19,19,3.4,0,2,40.3,Not Fraud
T02381,37.79,18,26.3,0,0,27.5,Fraud
T03484,67.12,11,111.3,0,1,25.8,Not Fraud
T01087,7.64,14,4,1,2,31.1,Not Fraud
T00417,54.67,5,102,0,0,15.9,Not Fraud
T04222,81.09,10,2.8,0,1,41,Fraud
T01182,43.23,7,1.8,0,3,33.1,Not Fraud
T03979,140.87,23,61.1,0,1,27.4,Fraud
T04636,17.76,14,103.3,0,4,51.2,Not Fraud
T04670,112.84,18,9,0,3,25.2,Not Fraud
T02863,47.19,13,1.4,0,1,28.8,Not Fraud
T01542,15.2,12,13.6,0,0,43.3,Not Fraud
T04860,17.88,9,5.8,0,0,38.4,Not Fraud
T04456,58.03,0,85.1,0,1,29.5,Not Fraud
T00177,71.34,3,9.3,0,4,43.3,Not Fraud
T00372,7.96,9,34.6,0,1,11.8,Not Fraud
T04538,11.05,18,3.3,0,3,13.7,Not Fraud
T03677,23.87,1,38.5,0,2,25.2,Not Fraud
T04800,73.16,11,2,0,2,53.7,Fraud
T04604,23.43,19,7.2,0,4,14.7,Not Fraud
T02173,267.6,8,9.8,1,1,27.8,Not Fraud
T02657,108.61,20,11.7,0,5,13.5,Not Fraud
T04397,27.48,16,5.6,0,2,29.4,Not Fraud
T03892,19.96,3,4,0,5,3,Not Fraud
T02822,51.16,11,10.6,0,6,34.7,Fraud
T01945,13.4,7,3.4,0,2,54.6,Not Fraud
T03103,8.47,20,16.6,0,3,20.5,Not Fraud
T03243,49.37,12,1.7,0,1,27.7,Not Fraud
T03817,39.76,12,264.4,0,2,33.8,Fraud
T04616,27.9,20,10,0,3,18.1,Not Fraud
T04021,18.09,4,0.9,0,2,45.4,Not Fraud
T01469,51.14,5,45.3,0,2,36.2,Fraud
T00063,16.81,14,17.8,0,6,39.7,Not Fraud
T00173,34.38,0,1.3,0,2,24.4,Not Fraud
T02233,29.21,1,2.4,1,0,42.3,Not Fraud
T00936,124.46,18,32.2,1,4,40.6,Fraud
T01499,45.55,1,2.9,0,3,42.1,Not Fraud
T01637,28.4,3,9.1,0,3,37.1,Not Fraud
T02985,32.02,8,3.3,0,1,39.8,Not Fraud
T02669,128.22,11,10.3,0,1,28,Not Fraud
T00815,11.18,16,86.9,0,2,29.2,Fraud
T00623,16.78,10,3,0,0,67.6,Fraud
T04928,200.58,14,42.4,0,1,7.3,Not Fraud
T00122,132.28,13,8.9,0,4,24.7,Fraud
T02952,116.17,23,27.2,1,1,20.2,Not Fraud
T03827,11.52,0,3.3,1,4,28.1,Not Fraud
T00019,142.64,8,0.8,0,0,25,Not Fraud
T03947,6.28,10,45.6,0,3,16.7,Not Fraud
T04038,87.37,9,57.9,0,3,33.4,Fraud
T02131,23.2,21,20.4,0,3,51.3,Not Fraud
T01449,29.7,11,4,0,1,31.7,Not Fraud
T02078,13.04,19,4.4,0,1,67,Not Fraud
T03310,47.59,4,0.9,0,2,40.1,Not Fraud
T01866,88.82,5,2,0,1,17.9,Not Fraud
T02909,17.26,2,6.3,0,1,46.4,Not Fraud
T03764,165.33,14,0.7,0,2,52.5,Not Fraud
T00915,52.43,23,28.3,0,1,16.2,Not Fraud
T03382,8.12,0,3,1,2,31.4,Not Fraud
T01110,19.68,20,6.5,0,3,0.5,Not Fraud
T03987,71.28,6,7.4,0,2,31,Not Fraud
T04664,37.77,9,3.5,0,1,20.8,Not Fraud
T00631,34.18,14,7.3,0,1,20.5,Not Fraud
T04912,104.99,18,26.6,0,2,39.9,Not Fraud
T01723,94.55,20,32.8,0,0,12.1,Not Fraud
T02886,19.56,13,13.8,0,2,22.8,Not Fraud
T01543,60.19,0,12.5,0,1,26.8,Not Fraud
T03598,33.68,23,19.8,0,3,36.8,Fraud
T00498,20.94,9,3.1,0,0,11.3,Not Fraud
T02264,42.02,20,39.4,0,0,25.1,Not Fraud
T03155,21.03,0,2.2,0,2,30.7,Not Fraud
T02843,108.64,22,11.2,1,1,37.2,Not Fraud
T04527,20.38,2,2.8,0,1,25.1,Not Fraud
T01530,28.64,11,5.9,0,4,25.8,Not Fraud
T01199,246.46,4,0.6,0,2,18.5,Not Fraud
T04009,80.81,21,6.5,0,1,4.6,Not Fraud
T02563,13.98,9,62.7,0,2,7.4,Not Fraud
T02742,9.12,21,30.8,0,3,28,Not Fraud
T02813,12.97,8,32.7,0,3,48.1,Not Fraud
T01294,30.07,13,128.5,0,1,11.5,Not Fraud
T02265,24.31,11,45,0,1,28.8,Not Fraud
T03337,48.99,14,91.6,0,4,19.8,Not Fraud
T03482,94.5,8,3.1,0,1,8.9,Not Fraud
T03480,159.26,17,18.2,0,5,53.2,Not Fraud
T02735,230.73,4,5.9,0,1,22.4,Not Fraud
T02044,8.38,9,0.7,0,3,12.4,Not Fraud
T02196,15.34,17,7.5,0,2,37.1,Fraud
T01319,79.28,17,1.5,0,2,7.3,Not Fraud
T04801,6.12,13,51.2,1,2,13.6,Not Fraud
T02301,65.82,5,9.1,0,2,10.4,Not Fraud
T02047,26.06,17,18.1,0,3,26.1,Not Fraud
T03008,25.44,8,3.3,0,2,47.4,Not Fraud
T00070,45.26,14,45,0,2,37.2,Fraud
T01046,551.96,15,25.1,0,3,43.1,Fraud
T04149,32.32,23,34.9,0,5,22.7,Fraud
T01506,136.55,11,73.2,0,1,30.4,Not Fraud
T04118,20.2,11,3.8,1,3,19.8,Not Fraud
T02115,16.11,14,13.5,1,1,18.7,Not Fraud
T03497,21.94,14,4.6,0,5,41.9,Not Fraud
T04535,10.33,4,2.5,0,2,2.3,Not Fraud
T00554,12.51,2,26.9,1,1,28.5,Not Fraud
T02730,29.69,4,37.7,0,2,22.5,Not Fraud
T00252,37.32,7,8.5,0,2,24.3,Not Fraud
T02943,7.25,17,63.3,0,4,52.8,Not Fraud
T01565,83.77,16,16.8,0,2,14,Not Fraud
T02184,21.16,19,101.5,0,1,21,Fraud
T02666,28.33,17,15.5,0,2,13.4,Not Fraud
T01505,130.13,12,18.4,0,1,24.5,Not Fraud
T00254,16.74,1,19.5,0,2,63.5,Fraud
T03291,14.59,15,23,0,1,30.7,Not Fraud
T00948,34.7,0,15.7,0,0,45.7,Not Fraud
T01947,2.94,21,0.3,1,0,40.5,Not Fraud
T01950,21.86,17,17.2,0,0,18.3,Not Fraud
T03001,260.83,10,33.5,1,4,49.7,Fraud
T04351,267.42,10,55.7,0,0,22.3,Not Fraud
T00393,11.75,4,52.6,0,0,46.5,Not Fraud
T00127,42.5,19,0.1,1,3,4.5,Not Fraud
T02867,120.28,19,23.3,0,0,15.3,Not Fraud
T00807,37.71,23,17.9,0,3,11.1,Not Fraud
T00703,32.41,2,0.4,0,3,30.5,Not Fraud
T02332,3.87,13,33.7,0,2,20.2,Not Fraud
T01194,52.31,21,32.6,0,3,46.5,Not Fraud
T00902,5.44,15,3.5,1,3,8.4,Not Fraud
T00761,18.54,20,5.7,0,1,15.7,Not Fraud
T03306,57.95,3,30,0,3,34.5,Not Fraud
T02796,78.22,17,6.1,1,2,40.9,Not Fraud
T03251,42.61,12,4.4,1,5,37.9,Fraud
T01583,12.9,3,1.3,0,2,54.8,Not Fraud
T03964,46.15,14,1.3,0,2,28.1,Not Fraud
T02439,23.08,0,6.2,0,1,23.7,Not Fraud
T03033,160.35,20,0.5,0,1,21.2,Not Fraud
T00889,10.53,6,7.4,0,2,6,Not Fraud
T02446,6.44,15,29.6,0,0,15.5,Not Fraud
T04624,82.69,22,45.8,0,3,28.8,Not Fraud
T03472,119.78,2,5.7,0,3,38,Not Fraud
T02789,50.13,23,1.2,0,3,47.1,Fraud
T04373,11.03,15,9.6,0,1,44,Not Fraud
T04953,13.33,12,2.3,0,0,29.3,Not Fraud
T04201,26.49,6,10.2,0,2,8,Not Fraud
T01168,181.49,4,3.9,0,1,34.7,Not Fraud
T01716,16.35,13,13.8,0,1,45.9,Not Fraud
T02854,21.38,20,102.8,0,3,13.4,Not Fraud
T00512,216.24,16,10.7,0,5,31,Not Fraud
T01340,61.15,7,1.2,0,2,53,Not Fraud
T03319,14.1,8,2.1,0,3,53.3,Fraud
T01628,38.17,16,94,0,1,6.5,Not Fraud
T03513,69.42,15,97.5,0,2,17.5,Not Fraud
T01752,117.06,10,4,0,2,10.4,Not Fraud
T00974,63.49,10,2.3,0,4,26,Not Fraud
T02674,36.37,13,13,0,2,19.9,Not Fraud
T01957,32.16,8,2.8,0,1,21.2,Not Fraud
T00919,206.49,20,2.6,0,0,40,Not Fraud
T04422,16.57,8,12.2,0,5,61.7,Not Fraud
T03173,632.89,15,6.5,1,4,19.7,Fraud
T00536,8.67,5,21.9,0,1,19.9,Not Fraud
T03165,18.64,14,6.5,0,1,17.4,Not Fraud
T01372,74.61,20,22.6,0,1,23,Not Fraud
T01261,206.15,2,7.9,0,4,24.3,Not Fraud
T01740,24.94,10,16.3,0,2,1,Not Fraud
T03825,79.7,23,16.8,1,1,20.7,Fraud
T04719,11.74,12,79.4,0,2,43.6,Not Fraud
T04922,10.98,2,2.9,0,1,4.5,Not Fraud
T02616,73.18,4,27,0,2,48.1,Not Fraud
T04997,6.72,7,1.8,0,2,13.2,Not Fraud
T03596,99.1,12,25.1,0,5,41.7,Fraud
T00146,8.16,21,15.6,0,1,21.3,Not Fraud
T03485,23.43,18,27.6,0,2,8.7,Not Fraud
T02083,44.87,3,34.7,0,7,49.9,Not Fraud
T03997,24.42,11,1.2,0,4,52.2,Not Fraud
T00116,20.67,3,32.8,0,6,12,Not Fraud
T01748,62.02,22,26.3,0,3,53.4,Fraud
T00520,44.85,23,6.7,0,3,44.7,Not Fraud
T02246,33.97,18,125.1,0,0,31.8,Not Fraud
T00013,10.52,14,17.4,0,2,33.8,Not Fraud
T03261,28.12,5,23.2,0,4,13.4,Not Fraud
T01969,25.13,11,77.5,0,3,13.1,Not Fraud
T03805,14.74,11,24.7,0,1,29.5,Fraud
T00333,6.31,6,6.5,0,1,42.1,Not Fraud
T01072,139.83,10,15.7,0,3,13.9,Not Fraud
T03134,47.01,4,3.9,0,1,31.4,Not Fraud
T00456,21.07,5,95.5,0,7,2.6,Fraud
T00474,59.49,10,18.1,0,1,8.8,Not Fraud
T00053,81.63,0,2.9,0,3,8.4,Not Fraud
T02102,11.85,18,3.2,0,3,30.3,Not Fraud
T03559,15.13,18,19.4,0,1,17.8,Not Fraud
T02266,19.14,8,25.8,0,1,62.4,Not Fraud
T03737,21.96,17,32.7,0,2,43.6,Not Fraud
T00480,14.95,19,4,0,4,36.7,Not Fraud
T03178,26.32,14,5.8,0,1,49,Fraud
T02775,85.86,14,35.6,0,3,34.1,Fraud
T01350,28.98,8,2.9,0,1,14.8,Not Fraud
T03295,12.88,5,71.7,1,1,36.8,Not Fraud
T04898,63.81,21,16.2,0,1,50.2,Not Fraud
T04083,14.03,17,10.1,0,1,37.9,Not Fraud
T00077,23,13,5,0,3,51.1,Fraud
T01678,11.3,2,34.7,0,3,48.5,Fraud
T04104,36.9,6,5.5,0,1,60.4,Not Fraud
T04541,18.43,13,67.4,0,1,28.2,Not Fraud
T03488,98.1,19,20.3,0,4,72.4,Fraud
T03126,24.47,22,4.8,0,4,25.1,Not Fraud
T01021,11.3,22,69.5,0,1,26.9,Not Fraud
T03282,72.37,21,58.5,0,0,22.1,Not Fraud
T03845,96.49,19,43.3,0,1,43.2,Not Fraud
T02377,19.77,13,0.8,0,2,13.8,Not Fraud
T00967,13.93,21,10.8,0,1,33.9,Not Fraud
T04868,55,11,29.3,0,0,22.7,Not Fraud
T04946,25.2,1,2.3,0,1,30.9,Not Fraud
T04958,11.94,13,22,0,5,58,Fraud
T03599,14.03,1,25.6,1,6,12.7,Not Fraud
T00634,26.31,20,2.1,0,2,35.6,Not Fraud
T00096,77.15,12,68,0,2,40.4,Not Fraud
T04409,66,13,3,0,3,44.5,Not Fraud
T01241,19.69,11,11.5,0,5,53.7,Fraud
T01773,90.25,23,2.9,0,2,73.1,Fraud
T02693,104.5,18,29.9,0,1,0.5,Not Fraud
T03439,14.05,4,25.1,0,0,50.1,Not Fraud
T04446,19.19,23,15.8,0,3,26.6,Not Fraud
T02100,47.04,14,1.6,0,2,15.4,Not Fraud
T00533,20.05,15,17,0,0,37.1,Not Fraud
T01455,110.84,6,15,0,2,11.3,Not Fraud
T04952,7.39,14,88.3,0,2,38.6,Not Fraud
T00840,56.29,6,10.5,0,3,10,Not Fraud
T03302,54.39,4,3.9,1,1,10.1,Not Fraud
T03656,90.54,8,22.8,0,2,16.3,Not Fraud
T02324,36.42,1,3.1,0,2,29.7,Not Fraud
T00209,175.47,19,24,0,2,8.5,Not Fraud
T04870,18.09,23,6.2,1,0,23.3,Not Fraud
T02513,19.8,12,13.7,0,1,40,Fraud
T04931,7.75,1,15.9,0,1,11.8,Not Fraud
T02063,16.06,23,3.5,0,3,59.9,Not Fraud
T01692,24.88,15,36.9,0,1,18.2,Not Fraud
T04184,10.79,4,5,0,4,16.5,Fraud
T02664,68.06,18,19.3,1,4,27.6,Fraud
T03073,5.93,0,8.6,0,3,74.3,Not Fraud
T04659,48.39,16,0.3,0,2,16.3,Not Fraud
T00477,37.7,9,1.1,0,4,34.1,Not Fraud
T04994,165.83,3,2.7,0,4,24.4,Not Fraud
T00082,66.08,21,13.8,0,3,28.6,Not Fraud
T01782,108.97,19,3.2,0,1,49,Not Fraud
T04564,163.26,21,3.5,0,3,23.8,Not Fraud
T04765,19.08,23,43.6,0,0,34.5,Not Fraud
T00420,121.18,11,1,0,0,11.4,Not Fraud
T03098,69.5,12,8.1,1,2,18.6,Not Fraud
T00711,90.37,3,15.2,0,2,32.5,Not Fraud
T00376,32.74,10,34.3,0,3,13.3,Not Fraud
T04645,58.07,17,5.8,0,2,20.6,Not Fraud
T04881,84.82,4,4.4,0,3,19.6,Not Fraud
T02828,6.92,6,16.1,0,0,15.5,Fraud
T04084,130.57,20,13.9,0,0,19.5,Not Fraud
T00784,23.38,16,7.9,0,3,39.7,Not Fraud
T00692,51.04,3,5.4,0,7,8.5,Fraud
T03325,2.87,4,5.4,0,0,50.6,Not Fraud
T04740,2.39,1,14.4,0,5,36.5,Fraud
T04973,5.96,19,3.4,0,4,32,Not Fraud
T00668,72.71,7,0.4,0,3,20.7,Not Fraud
T00183,48.16,11,51.9,0,3,26.6,Fraud
T03830,31.34,2,7.3,0,2,42,Not Fraud
T00589,11.39,22,8,0,1,64.4,Not Fraud
T03032,20.6,23,14,0,1,7.6,Not Fraud
T03756,162.69,10,3.2,0,1,33.6,Not Fraud
T02503,12.89,9,8,0,2,31.7,Not Fraud
T03364,72.32,1,17,0,1,33.7,Not Fraud
T02906,13.39,21,37.7,0,5,42.6,Not Fraud
T02393,12.59,10,9.2,0,2,47.9,Not Fraud
T04716,150.41,10,8,0,1,46.7,Not Fraud
T00081,33.34,15,0.4,0,2,40.7,Not Fraud
T02748,13.68,11,21.7,0,1,24.1,Fraud
T00489,10.97,13,2.4,1,1,27.2,Not Fraud
T04560,5.39,18,11.5,0,4,13,Not Fraud
T04000,90.43,8,5.1,1,0,40.5,Not Fraud
T00024,21.44,9,103.2,1,3,26.3,Not Fraud
T04410,9.17,0,6.9,0,2,30.7,Not Fraud
T00921,62.56,16,6.4,0,4,32.1,Not Fraud
T00141,40.87,9,3.1,0,2,8.3,Not Fraud
T01907,35.95,9,76.9,0,3,38.3,Not Fraud
T02988,5.93,0,22.3,0,0,7.2,Not Fraud
T04503,23.61,5,13.5,0,5,10.4,Not Fraud
T04176,68.19,9,15.7,0,4,44.2,Not Fraud
T00683,20.69,21,7.1,1,0,31.9,Not Fraud
T00535,77.64,1,19.9,0,4,17.8,Not Fraud
T02249,21.65,4,104.3,0,1,35.1,Not Fraud
T00643,55.23,21,3,0,3,29.6,Not Fraud
T03960,405.29,3,2.5,0,2,58.7,Not Fraud
T03787,17.76,21,16.5,1,3,37,Not Fraud
T00321,29.11,2,4.7,1,1,24.9,Not Fraud
T04862,55.45,23,6.2,0,3,20.9,Fraud
T00307,67.47,9,133.3,0,1,19.8,Fraud
T01204,21.1,1,39,0,5,16.6,Not Fraud
T01702,12.65,15,3.4,0,1,50.2,Not Fraud
T01045,11.18,21,3.8,0,1,43.8,Not Fraud
T03616,95.56,12,3.5,0,2,17,Not Fraud
T04760,5.92,15,7,0,1,43.2,Not Fraud
T03525,32.73,17,6.1,0,1,10.4,Not Fraud
T03647,33.29,9,5,0,2,25.5,Not Fraud
T02084,51.15,0,5.3,0,0,35.7,Not Fraud
T02885,55.86,10,4.1,1,2,11.8,Not Fraud
T03268,85.25,1,0.8,0,4,25.7,Not Fraud
T03046,23.31,12,34,0,4,42.6,Fraud
T03705,10.73,14,44.7,0,2,11.8,Not Fraud
T01489,10.31,9,2.3,1,1,41.1,Not Fraud
T03174,274.53,3,7.6,0,4,44.9,Not Fraud
T00619,876.14,22,15.8,0,3,10.5,Not Fraud
T00042,64.69,11,88.4,0,7,31.5,Fraud
T02948,18.69,14,3.2,0,0,31.3,Not Fraud
T01180,52.33,17,28.7,0,3,38.5,Not Fraud
T02407,53.44,2,20.6,0,2,47.7,Not Fraud
T01291,35.48,20,8.6,0,2,7.2,Not Fraud
T04786,114.34,4,15.2,0,5,30.5,Not Fraud
T04445,20.46,8,16.3,0,1,3.2,Not Fraud
T00510,99.3,12,105.2,0,2,39.8,Fraud
T03071,22.13,20,40.4,0,2,18.4,Not Fraud
T00126,25.32,15,38.5,0,1,12.4,Not Fraud
T03146,174.17,1,58.9,0,2,47.2,Not Fraud
T00572,5.46,20,4.4,1,1,17.3,Not Fraud
T00357,10.29,1,18.1,0,3,64.5,Fraud
T00716,2.12,12,0.5,0,4,28,Not Fraud
T03005,332.45,13,36.6,0,1,17.3,Not Fraud
T04302,18.62,14,19,0,3,1.2,Not Fraud
T03326,47.59,11,33.6,0,1,14.6,Not Fraud
T03908,34.93,20,42,0,3,28.4,Fraud
T03252,32.82,10,39,0,4,44.2,Not Fraud
T00917,17.25,8,247.6,0,4,55.4,Fraud
T02363,7.38,8,24,0,3,9.6,Not Fraud
T01878,60.8,17,15.7,0,4,54.7,Fraud
T04707,2.19,5,59.3,0,3,25,Not Fraud
T03095,69.48,19,15.5,0,5,60,Not Fraud
T03767,57.36,13,10.9,0,5,26.5,Not Fraud
T02836,6.93,12,57.5,0,4,58.1,Not Fraud
T03765,135.1,15,0.9,0,2,21.6,Not Fraud
T03650,40.54,20,28.7,0,1,59.8,Not Fraud
T02144,48.55,17,0.1,0,1,18.5,Not Fraud
T00392,49.86,7,6.9,0,2,28.2,Not Fraud
T02651,74.07,6,0.2,0,1,22.8,Not Fraud
T01668,1.38,10,26.4,0,4,30.4,Not Fraud
T00347,11.19,21,18.7,1,4,13.3,Not Fraud
T02182,37.02,20,43.4,0,4,45.1,Fraud
T01409,42.36,4,6.6,0,5,23.2,Not Fraud
T00486,30.98,10,3.8,0,3,10.1,Not Fraud
T00952,27.53,9,0.6,0,3,42.3,Not Fraud
T02348,18.86,12,20.2,0,1,8.9,Not Fraud
T03553,154.22,4,6.3,0,1,31,Not Fraud
T02361,85.06,20,5.9,1,1,23.2,Not Fraud
T03637,29.12,22,1.5,0,3,9.3,Not Fraud
T04552,9.28,15,8,0,1,25.5,Not Fraud
T04046,33.04,22,18.1,1,2,17.5,Not Fraud
T03604,73.96,22,2.3,0,2,32.8,Not Fraud
T04876,171.71,1,13.8,0,2,28.6,Not Fraud
T04654,78.51,15,20.6,0,0,31.7,Fraud
T01033,62.43,11,15.8,0,0,16.6,Not Fraud
T02570,247.21,16,38.2,0,0,4.8,Not Fraud
T02821,20.04,19,6.7,0,1,5.5,Not Fraud
T03094,32.01,5,9.1,0,0,18.5,Not Fraud
T04798,22.86,19,5.3,0,2,16.7,Not Fraud
T04718,79.5,23,31.2,0,3,19.3,Not Fraud
T00094,91.28,13,13,0,1,41.4,Not Fraud
T04930,15.19,3,14.8,0,2,31.9,Not Fraud
T04087,32.35,11,142.7,0,1,71.1,Fraud
T03949,29.08,1,4.9,0,2,40.3,Not Fraud
T02328,13.53,1,10.6,0,3,32.4,Not Fraud
